Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Dry chillies,2010,Whole Year ,Manipur,8210.0,61661,2160.5,1363763.1,1970.4,7.55
Ginger,2010,Kharif     ,Manipur,2200.0,25443,2160.5,365442.0,528.0,11.38666667
Gram,2010,Rabi       ,Manipur,590.0,470,2160.5,98004.9,141.6,0.792222222
Groundnut,2010,Kharif     ,Manipur,3075.0,2207,2160.5,510788.25,738.0,0.722222222
Maize,2010,Kharif     ,Manipur,18520.0,33510,2160.5,3076357.2,4444.8,1.74
Maize,2010,Rabi       ,Manipur,3850.0,8000,2160.5,639523.5,924.0,2.051111111
Masoor,2010,Rabi       ,Manipur,480.0,379,2160.5,79732.8,115.2,0.785555556
Moong(Green Gram),2010,Kharif     ,Manipur,390.0,399,2160.5,64782.9,93.6,1.033333333
Other  Rabi pulses,2010,Rabi       ,Manipur,5070.0,4218,2160.5,842177.7,1216.8,0.821111111
Other Kharif pulses,2010,Kharif     ,Manipur,1450.0,1619,2160.5,240859.5,348.0,1.177777778
Peas & beans (Pulses),2010,Rabi       ,Manipur,16110.0,14118,2160.5,2676032.1,3866.4,0.876666667
Potato,2010,Whole Year ,Manipur,13650.0,114000,2160.5,2267401.5,3276.0,8.286666667
Rapeseed &Mustard,2010,Rabi       ,Manipur,26750.0,20850,2160.5,4443442.5,6420.0,0.79
Rice,2010,Kharif     ,Manipur,212680.0,480240,2160.5,35328274.8,51043.2,1.945555556
Soyabean,2010,Kharif     ,Manipur,4675.0,3635,2160.5,776564.25,1122.0,0.758888889
Sugarcane,2010,Whole Year ,Manipur,5200.0,301310,2160.5,863772.0,1248.0,59.03444444
Turmeric,2010,Whole Year ,Manipur,1440.0,16323,2160.5,239198.4,345.6,11.22666667
Urad,2010,Kharif     ,Manipur,1500.0,1710,2160.5,249165.0,360.0,1.21
Wheat,2010,Rabi       ,Manipur,2100.0,5250,2160.5,348831.0,504.0,2.475
Arhar/Tur,2011,Kharif     ,Manipur,545.0,524,1533.561905,91298.4,179.85,0.968888889
Banana,2011,Whole Year ,Manipur,6279.0,81942,1533.561905,1051858.08,2072.07,13.05444444
Cowpea(Lobia),2011,Kharif     ,Manipur,899.0,980,1533.561905,150600.48,296.67,1.101111111
Dry chillies,2011,Whole Year ,Manipur,8337.0,63360,1533.561905,1396614.24,2751.21,7.6
Ginger,2011,Kharif     ,Manipur,2374.0,27538,1533.561905,397692.48,783.42,11.6
Gram,2011,Rabi       ,Manipur,610.0,521,1533.561905,102187.2,201.3,0.847777778
Groundnut,2011,Kharif     ,Manipur,3355.0,2856,1533.561905,562029.6,1107.15,0.853333333
Maize,2011,Kharif     ,Manipur,20000.0,35500,1533.561905,3350400.0,6600.0,1.696666667
Maize,2011,Rabi       ,Manipur,4850.0,10500,1533.561905,812472.0,1600.5,2.156666667
Masoor,2011,Rabi       ,Manipur,517.0,434,1533.561905,86607.84,170.61,0.833333333
Moong(Green Gram),2011,Kharif     ,Manipur,439.0,420,1533.561905,73541.28,144.87,0.971111111
Other  Rabi pulses,2011,Rabi       ,Manipur,4999.0,4328,1533.561905,837432.48,1649.67,0.878888889
Other Kharif pulses,2011,Kharif     ,Manipur,1461.0,1623,1533.561905,244746.72,482.13,1.12
Peas & beans (Pulses),2011,Rabi       ,Manipur,17524.0,16368,1533.561905,2935620.48,5782.92,0.935555556
Potato,2011,Whole Year ,Manipur,14400.0,122000,1533.561905,2412288.0,4752.0,8.478888889
Rapeseed &Mustard,2011,Rabi       ,Manipur,27500.0,21040,1533.561905,4606800.0,9075.0,0.774444444
Rice,2011,Kharif     ,Manipur,223670.0,591000,1533.561905,37469198.4,73811.1,2.34
Soyabean,2011,Kharif     ,Manipur,5045.0,4504,1533.561905,845138.4,1664.85,0.891111111
Sugarcane,2011,Whole Year ,Manipur,5750.0,333000,1533.561905,963240.0,1897.5,57.67333333
Turmeric,2011,Whole Year ,Manipur,1556.0,17847,1533.561905,260661.12,513.48,11.47
Urad,2011,Kharif     ,Manipur,1506.0,1650,1533.561905,252285.12,496.98,1.136666667
Wheat,2011,Rabi       ,Manipur,2150.0,5370,1533.561905,360168.0,709.5,2.473333333
Arhar/Tur,2012,Kharif     ,Manipur,445.0,407,1176.7,67106.0,137.95,0.922222222
Banana,2012,Whole Year ,Manipur,6581.0,88186,1176.7,992414.8,2040.11,13.4
Cowpea(Lobia),2012,Kharif     ,Manipur,840.0,831,1176.7,126672.0,260.4,0.997777778
Dry chillies,2012,Whole Year ,Manipur,8579.0,67773,1176.7,1293713.2,2659.49,7.9
Ginger,2012,Kharif     ,Manipur,2476.0,29217,1176.7,373380.8,767.56,11.8
Gram,2012,Rabi       ,Manipur,710.0,604,1176.7,107068.0,220.1,0.846666667
Groundnut,2012,Kharif     ,Manipur,3245.0,2562,1176.7,489346.0,1005.95,0.786666667
Maize,2012,Kharif     ,Manipur,12640.0,25470,1176.7,1906112.0,3918.4,1.998888889
Maize,2012,Rabi       ,Manipur,6800.0,19000,1176.7,1025440.0,2108.0,2.796666667
Masoor,2012,Rabi       ,Manipur,624.0,514,1176.7,94099.2,193.44,0.816666667
Moong(Green Gram),2012,Kharif     ,Manipur,340.0,311,1176.7,51272.0,105.4,0.914444444
Other  Rabi pulses,2012,Rabi       ,Manipur,6100.0,5310,1176.7,919880.0,1891.0,0.876666667
Other Kharif pulses,2012,Kharif     ,Manipur,1430.0,1479,1176.7,215644.0,443.3,1.032222222
Peas & beans (Pulses),2012,Rabi       ,Manipur,18379.0,17313,1176.7,2771553.2,5697.49,0.937777778
Potato,2012,Whole Year ,Manipur,15000.0,127000,1176.7,2262000.0,4650.0,8.478888889
Rapeseed &Mustard,2012,Rabi       ,Manipur,36000.0,30210,1176.7,5428800.0,11160.0,0.836666667
Rice,2012,Kharif     ,Manipur,122690.0,257580,1176.7,18501652.0,38033.9,1.937777778
Soyabean,2012,Kharif     ,Manipur,4855.0,3941,1176.7,732134.0,1505.05,0.793333333
Sugarcane,2012,Whole Year ,Manipur,5500.0,311690,1176.7,829400.0,1705.0,53.21444444
Turmeric,2012,Whole Year ,Manipur,1630.0,19073,1176.7,245804.0,505.3,11.7
Urad,2012,Kharif     ,Manipur,1450.0,1584,1176.7,218660.0,449.5,1.09
Wheat,2012,Rabi       ,Manipur,2400.0,6000,1176.7,361920.0,744.0,2.5
Arhar/Tur,2013,Kharif     ,Manipur,540.0,521,1428.8,78024.6,145.8,0.962222222
Banana,2013,Whole Year ,Manipur,6700.0,90452,1428.8,968083.0,1809.0,13.5
Cowpea(Lobia),2013,Kharif     ,Manipur,940.0,970,1428.8,135820.6,253.8,1.038888889
Dry chillies,2013,Whole Year ,Manipur,8950.0,70617,1428.8,1293185.5,2416.5,7.89
Ginger,2013,Kharif     ,Manipur,2850.0,34200,1428.8,411796.5,769.5,12.0
Gram,2013,Rabi       ,Manipur,730.0,670,1428.8,105477.7,197.1,0.916666667
Groundnut,2013,Kharif     ,Manipur,3370.0,2861,1428.8,486931.3,909.9,0.851111111
Maize,2013,Kharif     ,Manipur,19590.0,42750,1428.8,2830559.1,5289.3,2.186666667
Maize,2013,Rabi       ,Manipur,6310.0,15190,1428.8,911731.9,1703.7,2.408888889
Masoor,2013,Rabi       ,Manipur,620.0,569,1428.8,89583.8,167.4,0.914444444
Moong(Green Gram),2013,Kharif     ,Manipur,440.0,422,1428.8,63575.6,118.8,0.957777778
Other  Rabi pulses,2013,Rabi       ,Manipur,5950.0,5445,1428.8,859715.5,1606.5,0.912222222
Other Kharif pulses,2013,Kharif     ,Manipur,1500.0,1652,1428.8,216735.0,405.0,1.104444444
Peas & beans (Pulses),2013,Rabi       ,Manipur,18040.0,16546,1428.8,2606599.6,4870.8,0.914444444
Potato,2013,Whole Year ,Manipur,14800.0,125420,1428.8,2138452.0,3996.0,8.48
Rapeseed &Mustard,2013,Rabi       ,Manipur,28270.0,23670,1428.8,4084732.3,7632.9,0.838888889
Rice,2013,Kharif     ,Manipur,222800.0,597670,1428.8,32192372.0,60156.0,2.354444444
Soyabean,2013,Kharif     ,Manipur,5050.0,4300,1428.8,729674.5,1363.5,0.841111111
Sugarcane,2013,Whole Year ,Manipur,5850.0,339310,1428.8,845266.5,1579.5,57.03888889
Turmeric,2013,Whole Year ,Manipur,1910.0,22920,1428.8,275975.9,515.7,12.0
Urad,2013,Kharif     ,Manipur,1460.0,1643,1428.8,210955.4,394.2,1.122222222
Wheat,2013,Rabi       ,Manipur,2160.0,5400,1428.8,312098.4,583.2,2.495
Arhar/Tur,2014,Kharif     ,Manipur,511.0,507,987.5,77140.56,168.63,0.99
Banana,2014,Whole Year ,Manipur,6993.0,94222,987.5,1055663.28,2307.69,13.52111111
Cashewnut,2014,Whole Year ,Manipur,31.0,19,987.5,4679.76,10.23,0.64
Cowpea(Lobia),2014,Kharif     ,Manipur,966.0,1019,987.5,145827.36,318.78,1.075555556
Dry chillies,2014,Whole Year ,Manipur,9498.0,76782,987.5,1433818.08,3134.34,8.016666667
Ginger,2014,Kharif     ,Manipur,3026.0,36613,987.5,456804.96,998.58,12.24888889
Gram,2014,Rabi       ,Manipur,680.0,577,987.5,102652.8,224.4,0.847777778
Groundnut,2014,Kharif     ,Manipur,3365.0,2839,987.5,507980.4,1110.45,0.845555556
Maize,2014,Kharif     ,Manipur,19590.0,43350,987.5,2957306.4,6464.7,2.234444444
Maize,2014,Rabi       ,Manipur,6600.0,15400,987.5,996336.0,2178.0,2.334444444
Masoor,2014,Rabi       ,Manipur,560.0,471,987.5,84537.6,184.8,0.83
Moong(Green Gram),2014,Kharif     ,Manipur,428.0,417,987.5,64610.88,141.24,0.971111111
Other  Rabi pulses,2014,Rabi       ,Manipur,6000.0,5200,987.5,905760.0,1980.0,0.876666667
Other Kharif pulses,2014,Kharif     ,Manipur,1554.0,1749,987.5,234591.84,512.82,1.133333333
Peas & beans (Pulses),2014,Rabi       ,Manipur,18101.0,17106,987.5,2732526.96,5973.33,0.938888889
Potato,2014,Whole Year ,Manipur,14800.0,125420,987.5,2234208.0,4884.0,8.48
Rapeseed &Mustard,2014,Rabi       ,Manipur,28270.0,24520,987.5,4267639.2,9329.1,0.87
Rice,2014,Kharif     ,Manipur,224380.0,501980,987.5,33872404.8,74045.4,2.073333333
Soyabean,2014,Kharif     ,Manipur,5055.0,4322,987.5,763102.8,1668.15,0.842222222
Sugarcane,2014,Whole Year ,Manipur,5850.0,339310,987.5,883116.0,1930.5,57.03888889
Turmeric,2014,Whole Year ,Manipur,2149.0,25612,987.5,324413.04,709.17,11.94444444
Urad,2014,Kharif     ,Manipur,1421.0,1683,987.5,214514.16,468.93,1.196666667
Wheat,2014,Rabi       ,Manipur,2160.0,5620,987.5,326073.6,712.8,2.631666667
Arhar/Tur,2015,Kharif     ,Manipur,533.0,581,1329.1,84166.03,175.89,1.088888889
